"","SRR11647688","SRR11647689","SRR11647690","SRR11647699","SRR11647700","SRR11647701"
"ENSG00000107438.10",11.2636276574015,11.064057634803,11.5317996220101,10.0912750366044,11.4290585972855,13.1972434060449
"ENSG00000107443.17",7.64805110449761,7.02232792463303,7.37405561629158,7.80661920750568,7.43995695266134,7.62045509005524
"ENSG00000107485.19",6.77990867186594,6.49127282598645,7.05732185603062,7.08839700273053,6.8383728487255,6.2282693372964
"ENSG00000107518.19",5.6262440796329,6.05746373847286,6.30307821209425,5.83125702155101,4.97419053007478,5.90332181763431
"ENSG00000107521.22",6.68724077827281,6.99960132130365,7.44316398731117,7.03523386463635,7.34819968161026,7.06908744229479
"ENSG00000107537.15",7.58266554987988,8.5505446881639,8.01155413670658,8.1297232651193,8.06220432975635,7.43912513086195
"ENSG00000107551.22",7.34641558479537,7.92171111386043,8.72872478024982,9.72487972777741,8.88122001935632,8.49689700294372
"ENSG00000107554.18",8.90330981407542,8.56955048256485,8.03395209250149,7.50840714171545,7.45761010764014,10.6387356944831
"ENSG00000107560.13",8.97768251667737,8.59574261596855,8.2784473908196,8.84765242727275,8.56813437421754,8.4367613994257
"ENSG00000107562.18",10.1729267045846,10.5221237266092,10.9961938102099,9.75253385851908,10.0011296795963,8.95604447124719
"ENSG00000107566.15",10.3129732984489,9.55518465859366,9.35395086275268,9.151500015633,9.86243467407,9.35102111425039
"ENSG00000107581.15",13.0772195215435,12.0892676043519,11.6518420645404,11.7897667808056,12.0907817247136,12.1167300638961
"ENSG00000107593.17",4.31581963786253,4.31581963786253,4.63898737246823,5.34588424685296,4.78335963001729,4.84951815550094
"ENSG00000107611.16",6.48000838841373,6.67806037159768,6.09017323440578,6.20834389256071,5.67388517919181,5.74308424978175
"ENSG00000107614.23",7.14447363497393,7.5112783661096,6.95343259480657,7.55399032557357,7.07689031637303,7.2487182911083
"ENSG00000107625.15",9.62625731789612,9.57784197021952,9.34729207012537,9.60684801519311,9.98469307982623,9.44729306408436
"ENSG00000107643.18",9.5286257730002,9.14136860675936,8.96474325904677,9.35419187666049,9.05464287659049,9.08387190979122
"ENSG00000107651.16",9.96796662059107,9.43828852443125,9.06017936191096,9.67304343333765,9.2272971177884,9.5849405125965
"ENSG00000107669.20",9.36732415555053,9.01137567506709,8.77913136572789,8.84765242727275,8.71696978624349,8.71184724614978
"ENSG00000107672.16",9.14695129057027,9.27452807279135,9.1134963141396,8.88050342657337,8.91319752376555,8.90985956773323
"ENSG00000107679.16",10.0996193461545,9.72718817120157,9.34506561246815,10.0925482496157,9.29192164542074,10.1805628398313
"ENSG00000107719.11",7.32648328235438,7.36063438420549,7.46822747942592,7.72951587911021,7.09974911360564,6.76522240116645
"ENSG00000107731.13",9.46939429193135,8.71316357486578,8.87183850252489,10.2098213332092,10.3257012268038,9.28022452103094
"ENSG00000107736.23",6.03734008324145,6.55651204652813,6.04278641904477,6.62034546852789,5.95207828976549,6.35487714145652
"ENSG00000107738.21",9.22598743081709,9.53409770646661,9.72480147133411,8.57210838612107,9.491345586565,8.2914512144938
"ENSG00000107742.15",8.07283938708605,8.50387628897457,8.79880902105675,7.98836227638365,7.59139184505182,7.53632074295753
"ENSG00000107745.21",8.82837942640478,9.19855912483892,8.96474325904677,9.71499134942912,9.24999692686923,8.86214168713602
"ENSG00000107758.17",9.98058720578328,9.80925169848483,9.82561589631499,10.1014293962044,9.67209911395739,9.52498116943884
"ENSG00000107771.18",10.5962964097256,10.1775268915938,9.84464433955642,10.0207961888308,9.58752759481766,9.87779495620727
"ENSG00000107779.17",9.38642852882981,9.32452438554483,9.09240601823222,9.51484075552646,9.15429544849025,9.12724421792086
"ENSG00000107789.16",7.22231947968013,7.75821398625343,7.81843274807858,8.25378009118571,8.36546897787836,7.87518102154159
"ENSG00000107796.15",11.7400906417326,11.5367610718637,11.2791334174615,12.4188808566497,11.1144880403516,10.1258332761146
"ENSG00000107798.19",10.0085859168487,10.286955437233,10.4962977565222,11.6480639399827,11.425742667797,9.71847024361962
"ENSG00000107815.10",7.34641558479537,6.55651204652813,6.87952458243318,7.11933985477184,7.48368116135634,7.39987725463912
"ENSG00000107816.18",8.0669033609462,8.47189836560169,8.4209344930319,8.62245164201404,8.31838517951727,8.58608428781614
"ENSG00000107819.16",7.63198608857204,8.41836303452336,8.26905292341005,9.64206644737933,9.13002179789125,8.64703122529871
"ENSG00000107821.16",5.6262440796329,7.28810965578117,6.34164835499774,5.77423349196539,5.83684244486627,5.23011526800597
"ENSG00000107829.16",8.78219365992271,9.53023033177295,8.88109626292652,8.44594673098799,8.89088817471407,8.81278516146386
"ENSG00000107833.12",6.58767636894531,7.1818049332,7.37405561629158,7.20822810366471,8.43331396439206,7.61363220565482
"ENSG00000107854.7",11.1191981475047,10.526010764174,10.1716292232704,10.1944880405491,9.82263073315939,10.7766299877336
"ENSG00000107862.8",10.2041990144232,9.66683012202723,9.27895362909911,9.5412005896105,9.36305332224142,9.60892224924932
"ENSG00000107863.21",10.5504845316526,10.0577639602227,10.025052896621,10.8212119082198,10.3917807410358,9.83632368799639
"ENSG00000107864.16",8.83535500348808,8.33633512356712,7.66858368443874,6.7466761760464,6.28541239407858,6.61881546676152
"ENSG00000107872.15",6.23346290018779,7.34285257522179,7.16426140943851,6.43067266113547,7.1443640912813,6.26575374190269
"ENSG00000107874.12",7.64004140805824,8.00813872058756,8.53495280646401,8.18352838270947,8.61559495526336,8.77992089326247
"ENSG00000107882.13",8.03075898403636,8.126115159209,8.16649553378428,7.92649566916368,7.93657645471817,8.46714449746664
"ENSG00000107890.18",9.57515030937671,8.88067113217429,8.37791086678634,9.2277050295052,9.26987836821313,9.15312001478257
"ENSG00000107897.21",9.03028268657064,9.03887577530265,8.86252073336848,9.03170702564484,9.02276363011126,8.75553844421276
"ENSG00000107902.15",7.98109561734386,8.21103802018211,7.7657558505736,7.29177623775163,7.6307243621435,7.41570829502506
"ENSG00000107929.17",10.7717008854266,9.81879255590856,9.88196378486251,9.84911870992436,9.78859990576087,9.8010766266465
"ENSG00000107937.20",9.69489214360646,8.68208015533043,8.93542478593041,9.63509129057809,10.0040981217883,9.50320878778187
"ENSG00000107938.19",8.62193752034678,7.93942130266836,7.98879865853416,7.80661920750568,8.0332815835678,8.29569324160986
"ENSG00000107949.18",9.98372516325607,9.57409040962063,9.65823630407753,9.70336849109333,10.2860133956155,10.1018988653943
"ENSG00000107951.16",8.55161861217725,7.79115175265436,8.15633321342018,8.28094222230971,8.53147943352773,8.3041397608102
"ENSG00000107954.12",5.31281631320794,5.4878726244903,5.45372891858186,5.0837374749334,5.23915728879762,5.95209639397495
"ENSG00000107957.17",11.6004525344957,10.5269808887949,11.0110030545221,12.1153656823925,11.0570641912793,11.6055360079046
"ENSG00000107959.18",9.93267924479605,9.63657530022188,9.83832939675849,9.92255434141458,9.84101075543383,9.59526731632517
"ENSG00000107960.13",7.9098523620743,7.35177170235629,7.35623307035123,6.71961401666288,6.76799728994521,6.43820080306969
"ENSG00000107968.11",8.84920540486584,7.96845741332194,8.46681471706563,8.23074422952883,8.11283232528293,8.85642224139915
"ENSG00000107984.10",8.803694769573,8.43504943844659,6.77429155336621,5.61708853598677,5.43759853706555,5.32303159708468
"ENSG00000108001.17",6.32103234873537,5.85187973208568,6.92923794947053,6.37861073081571,6.1300556408512,5.92796462080448
"ENSG00000108010.13",10.3229172954663,9.9182955192043,10.2075894853613,10.1717803856591,10.9701991560337,10.9800154545738
"ENSG00000108018.17",6.83833077990768,6.7894731383731,6.37908889419309,5.96243675913147,5.34395653324222,4.75240386456637
"ENSG00000108021.23",10.4677566634948,9.51465616671595,9.19983396257846,10.3643202121858,9.65708709895679,9.59183326606567
"ENSG00000108039.19",9.16366350381238,9.06853081438545,9.06830395102784,8.96923819252378,9.39508272076838,9.68984794431508
"ENSG00000108055.12",11.4633567278189,10.5942433666626,10.2710786871712,10.8303966202931,11.1617622787078,11.1778246273127
"ENSG00000108061.14",10.5097137165104,10.068466315605,9.81278925360762,10.2445956552959,9.73063049436677,9.78011060663858
"ENSG00000108064.12",9.67561349803643,9.19855912483892,9.15477165113438,9.151500015633,9.57560070782666,9.68179536383753
"ENSG00000108091.12",11.5254833194041,11.3076007878672,10.7892276296591,10.3955993714984,10.0593673743457,10.1411802523822
"ENSG00000108094.18",9.66977924794535,9.18139262825077,8.88416898142122,9.68660008301453,9.30883609369073,9.07405346072562
"ENSG00000108100.19",9.49821730661156,9.68954498737955,9.59595407297522,9.85813109449076,9.63618683448776,9.62413093350772
"ENSG00000108106.15",7.20051911453516,8.15162066006448,8.28312159496189,9.05019305958742,9.08021048265529,9.33261697169752
"ENSG00000108107.16",12.678252129475,13.5379653066017,13.6499718062641,12.8138511735767,13.0434986740943,13.8766587920323
"ENSG00000108175.20",11.0164949805241,10.1475598727266,10.0822805479063,9.69500867741042,9.71802835141244,11.1436588610267
"ENSG00000108176.16",5.50416619281382,6.7894731383731,6.04278641904477,6.26768085305832,6.32648806852429,6.94228962722632
"ENSG00000108179.15",10.4233873473217,9.63837268965998,10.1577510284535,9.5816726761728,10.139840858563,11.3688952653419
"ENSG00000108187.17",6.77990867186594,8.05217618505656,6.988942029696,7.26447930041041,6.87891002886543,7.6540841801198
"ENSG00000108219.18",10.6808764800075,10.3342783017259,10.364109521352,9.65763818064828,9.71802835141244,11.7939157797599
"ENSG00000108231.14",6.94814433970699,7.12020167522131,6.2222256244257,4.31581963786253,4.64714037459381,4.31581963786253
"ENSG00000108239.10",8.18117360580922,7.96845741332194,7.73181123082553,8.2943323427226,7.9977817225199,7.01766792220551
"ENSG00000108242.14",8.44151204752484,8.23030736853162,6.70410145187926,4.31581963786253,4.97419053007478,6.70064954169171
"ENSG00000108244.17",8.803694769573,8.87457692552045,9.42734077167372,10.1765907542892,5.67388517919181,7.73167633326914
"ENSG00000108256.10",11.3949033202248,10.3875943204678,10.3815824362339,10.9830146077687,10.4353091837857,11.0697185930664
"ENSG00000108262.17",8.53026323533489,8.7199805815782,9.03276116274934,8.81403299187282,9.03443798629162,9.66228356439853
"ENSG00000108298.13",12.8242863340368,13.9379459839233,14.6505547329699,13.5769105426967,13.8904788110716,13.6316194847829
"ENSG00000108306.14",9.22863690138537,8.43089601696375,9.11087687027055,8.91550491768301,8.50230801057854,8.55814308360744
"ENSG00000108309.15",5.25779189908699,5.26442845860857,5.88812881638468,6.8498053896382,5.181302787822,6.18962830502206
"ENSG00000108312.17",10.4910941911825,10.2462976250255,10.1257038546564,10.7439301642668,10.2527088688587,10.2009849609811
"ENSG00000108342.14",5.7002735232953,4.63708536597527,6.01837458301654,4.7626416636665,5.23915728879762,6.33754437239024
"ENSG00000108344.16",9.35282769342115,9.48499285919094,10.3913187037329,10.3664267302251,10.3089971827495,9.99549704674059
"ENSG00000108349.19",10.4059520136047,10.324267610325,10.10875349027,10.367478836423,10.0636418128285,10.1885391829005
"ENSG00000108352.13",11.0911124278735,10.0442733141012,10.2593116065142,9.44675033886336,9.26987836821313,9.497713883983
"ENSG00000108370.18",6.13931108475803,5.90676868673705,5.80229000847732,6.0577329719621,5.60108986448072,5.82605304899208
"ENSG00000108375.14",7.76305746704315,7.36063438420549,7.45992252247717,5.85871960329515,7.08836696955463,7.30094139650293
"ENSG00000108379.12",6.42265979903555,5.52678490618493,6.7879013764705,6.92231731399396,7.05364684043301,6.5465483071316
"ENSG00000108381.12",7.6560157016482,7.83601734684482,7.15393142479154,5.71410566596491,5.77452585598133,4.75240386456637
"ENSG00000108384.17",7.66393571413953,8.06297633342943,8.01155413670658,8.36370481595353,8.32316384905049,7.82305123065485
"ENSG00000108387.16",7.13298771461712,7.20174655478168,7.24424840209851,7.7426609965144,8.00971349847795,7.13800273171507
"ENSG00000108389.11",8.74932638386166,8.39296333245367,8.68356082523461,8.39302952017096,8.80144046249453,8.65034246736331
"ENSG00000108395.15",8.90662467322262,8.53128371351275,8.3995841732812,9.00487937470751,8.78078382861338,8.40179235540336
"ENSG00000108405.5",7.32648328235438,7.01101155972452,7.40903509264787,5.47157561682981,5.74200380209074,5.65328260001627
"ENSG00000108406.11",9.53291791147913,9.6221148936516,9.22669326477465,9.82173842622209,9.13002179789125,9.98244677183479
"ENSG00000108423.17",7.98109561734386,7.93354235234289,8.08845494668927,7.36206452254705,7.83282066479515,8.0464464679228
"ENSG00000108424.12",12.1066701963365,11.9231123378437,11.6634932164242,11.9771473488667,12.0668569423873,12.0460742696096
"ENSG00000108433.17",8.29714211110418,8.8437122059913,8.49526474961615,9.07103312140971,8.83522171918108,8.90709605164989
"ENSG00000108439.12",7.98739899926642,8.01371835688019,7.95983359998293,7.89158170036058,8.10729485480222,7.33470283265138
"ENSG00000108443.15",10.0806949325126,9.24886341497936,9.16994972480027,9.41247918343743,9.23237254365328,9.02647830760115
"ENSG00000108465.16",5.19884119707719,5.21190138993694,4.63898737246823,4.94524610850413,4.97419053007478,4.75240386456637
"ENSG00000108468.16",10.0570570854163,10.0948796973312,10.1778936027666,10.6045511401199,10.6607999774946,11.9073204304914
"ENSG00000108469.16",7.22231947968013,7.49531537565251,7.36517267990936,6.37861073081571,6.82458719855888,7.30094139650293
"ENSG00000108474.17",6.94814433970699,6.67806037159768,6.15796491077217,6.60554107376134,6.73878758102371,7.29237207691301
"ENSG00000108479.14",6.18727896840323,7.10966292354297,6.74665313546356,6.49699042106853,6.59884601007338,6.77777362455207
"ENSG00000108506.15",8.6928190862568,7.99126755956874,7.87544909171612,8.07381144625952,8.21416027813451,8.32504053321927
"ENSG00000108509.22",8.34200140864202,8.37577651979037,8.05600371103681,7.7361036727942,7.94281669924694,7.63400284772629
"ENSG00000108510.11",11.0669128558029,10.1361596933217,9.631090126464,10.317180787938,9.70166195719276,10.3021240439522
"ENSG00000108511.11",5.19884119707719,6.29288441266875,5.64252761554933,6.12455652612888,6.15347440699318,5.68406121612981
"ENSG00000108515.19",5.80257466943972,5.93326328623879,5.88812881638468,5.91173924974132,5.74200380209074,5.97574131283519
"ENSG00000108518.9",12.0188039434644,11.8544526886306,12.2678889484721,12.537881303231,12.9531108409348,12.2361246852141
"ENSG00000108523.17",10.2015064481747,10.3714814401668,10.0166888706323,9.16367625049896,9.94043990146906,10.1953411032095
"ENSG00000108528.15",8.0123373824702,8.67156767782815,8.77582539565718,8.32509722247229,9.2272971177884,8.62026267636762
"ENSG00000108551.6",6.58767636894531,9.11835609572849,7.90616397896459,5.65042843668413,6.51421936466656,7.08913040918092
"ENSG00000108556.10",4.79303794540794,5.26442845860857,5.16051276382593,5.38971983784604,4.88720414397386,5.1793741452373
"ENSG00000108557.21",8.25083109023704,8.12095894284254,7.97149038404097,8.41361420419612,7.96750777429608,9.41461656462953
"ENSG00000108559.14",8.85264725082626,8.56955048256485,8.66580470199565,8.74758060907729,8.53970629963714,9.00079213266241
"ENSG00000108561.8",10.4175989600806,10.0016315600753,10.3341352401839,9.94105022718065,10.8334057800305,10.2968631906738
"ENSG00000108576.11",6.48000838841373,6.36860968872619,6.58353106415526,4.63239926894253,4.88720414397386,5.77143665894381
"ENSG00000108578.16",8.87651213724909,8.48797647286935,8.63327957841058,8.83246828723795,8.45087627314292,9.66881689750454
"ENSG00000108582.13",10.9745367814941,12.1909907632879,10.7110538883473,10.7020118469596,10.4571319805467,9.87638459940136
"ENSG00000108587.17",9.87300538662997,9.57032905468693,9.43154353759253,9.51484075552646,9.58950584542832,9.55703492623376
"ENSG00000108588.16",11.1312715571224,10.6734797006676,10.5436308281116,10.4640832187221,10.7833259047145,11.1020448038572
"ENSG00000108590.11",6.18727896840323,6.45739268583089,6.7605431508807,6.49699042106853,6.87891002886543,6.59038028760373
"ENSG00000108591.11",7.33648491791303,7.6473552226798,7.89395748958855,7.5835807082074,8.06220432975635,8.29992273222741
"ENSG00000108592.18",9.60195207644944,8.93438679852919,9.09770764333024,9.05281463633032,9.67023114272879,9.10331006490346
"ENSG00000108599.16",9.07809121521086,8.79935684359674,8.94722400137865,8.85368145090945,8.80485454767737,9.13198364673697
"ENSG00000108602.19",10.1325043141149,11.4580866031904,10.2330809659623,8.78907883944564,8.49809179990198,11.6358469648278
"ENSG00000108604.19",9.48276892272295,9.93301186962274,9.82721123021732,9.24843031401572,9.23743013774065,9.27166193135611
"ENSG00000108622.12",5.58716435523977,6.03363868454269,6.17975667654522,5.65042843668413,5.60108986448072,5.79907913887737
"ENSG00000108639.9",8.7456276115088,10.4317755058485,10.1766429023303,9.3370956594299,10.0536483374405,9.0765143616103
"ENSG00000108641.20",6.90799281565628,7.0990433012519,7.12247161736218,5.98698657333496,6.91827576276335,7.76893528398887
"ENSG00000108651.11",9.49821730661156,8.71316357486578,9.25068340323478,9.63159100899134,9.88997853094487,9.19900714268164
"ENSG00000108654.17",13.3711195262031,12.4301143162924,12.6476724145495,12.7571924197309,12.7594962659955,12.6410150194304
"ENSG00000108666.12",7.75567401321684,7.40412616890617,7.60239878472856,7.47717778500622,7.59934643187335,8.16725958586518
"ENSG00000108669.19",9.62424746764799,9.60750788990811,9.37592705660307,8.98029907904766,8.87148640120787,9.44539130211048
"ENSG00000108671.12",10.0762922565715,9.69127754327998,9.90329542970072,10.4581696540701,10.7052426056567,10.1282050084041
"ENSG00000108679.14",10.8792104790891,11.3416287984482,11.0131063034003,10.8887126312543,11.1362915350518,10.9501712264115
"ENSG00000108688.11",4.31581963786253,4.31581963786253,4.31581963786253,5.47157561682981,4.78335963001729,4.62511792755211
"ENSG00000108691.10",8.29206984127042,9.06318425725324,9.16238069653888,9.97596573677244,9.39734350597035,9.20576575604108
"ENSG00000108700.5",6.29970131166468,5.93326328623879,6.7879013764705,6.59056963188747,6.40487901065547,6.2282693372964
"ENSG00000108733.11",6.97427240188451,7.01101155972452,6.80137555249124,6.37861073081571,7.05364684043301,7.04874920398397
"ENSG00000108759.4",6.63838884822557,6.57232886123334,6.24293065516039,4.7626416636665,4.64714037459381,4.93093187478662
"ENSG00000108771.14",7.61573643845161,7.57338155475836,7.4347091882058,7.42080042823782,6.78236831210147,6.71381467015216
"ENSG00000108773.12",8.67347819799274,8.52350631791441,9.29057099599,9.0475666968884,9.40635132358158,9.14141593343901
"ENSG00000108774.16",9.57722977807058,10.0671328579551,10.1139902439926,10.4201432078791,10.4008174031553,9.8348721419038
"ENSG00000108784.11",7.03749702742727,8.15666756394669,7.95396923852458,7.77500041125272,8.17236823793505,7.16651954145196
"ENSG00000108786.11",5.19884119707719,5.09488331627342,6.28334533429793,5.58263833519548,5.52273141194985,5.36597478671821
"ENSG00000108788.13",9.03028268657064,9.3155623250115,9.42523478085849,9.28900670556915,9.25748467930612,8.69270777456608
"ENSG00000108797.12",6.48000838841373,6.36860968872619,6.90460755841088,7.20822810366471,7.37636264193059,6.80253162515865
"ENSG00000108798.10",6.88055405812715,7.1818049332,7.91826664679752,7.81907216987314,7.66142100142056,6.80253162515865
"ENSG00000108799.14",9.56261007061341,9.44241042820559,9.12132615687646,8.85067010024461,8.51070342488093,8.54396573677416
"ENSG00000108813.12",5.7002735232953,4.87000509002123,5.21706231313825,4.86198513817953,5.92432883749078,7.2487182911083
"ENSG00000108819.12",9.88648137338349,9.57409040962063,9.85093173538125,9.98696242681041,9.82766675633094,9.19448370531183
"ENSG00000108821.15",10.3511301375081,10.1922800295281,12.0923579277792,17.3970674579713,17.4239623341894,16.174874475075
"ENSG00000108823.18",5.92587957978424,6.44011636756188,6.32250919356057,5.83125702155101,5.48110468707518,5.12506320597562
"ENSG00000108826.17",8.67347819799274,8.87152010631832,8.8963945973873,9.0941229345182,9.3928183810018,8.63705142529972
"ENSG00000108828.17",10.6692322682558,11.0391165879885,11.1204055842453,10.5748007103743,10.7936534751422,9.76342063312555
"ENSG00000108829.11",9.99776205253774,10.2510026770142,9.95674118003427,10.8281059196304,11.1416912999772,10.3587610279794
"ENSG00000108830.12",6.13931108475803,6.45739268583089,6.34164835499774,5.98698657333496,6.00568527747206,6.02165830235207
"ENSG00000108839.13",9.33572862138594,9.45470583337335,9.27193794514946,6.32435218124133,6.10618110850085,6.60467405652518
"ENSG00000108840.18",9.43081084534188,9.66683012202723,9.30438922164455,8.89519107841027,8.69136685239719,9.18767178267188
"ENSG00000108846.17",8.41377865785263,8.06297633342943,7.8440561354876,8.94967454653659,7.48368116135634,9.30561092312884
"ENSG00000108848.16",12.4608168593579,12.2230654450169,12.3189346966167,12.1116039129429,12.5125549204127,12.4149929170853
"ENSG00000108849.9",4.31581963786253,6.14834117732658,4.31581963786253,4.31581963786253,4.78335963001729,4.31581963786253
"ENSG00000108852.17",5.98292310566489,6.25325908137781,5.86023079067789,5.96243675913147,5.56267237943159,6.57593057666413
"ENSG00000108854.17",8.95545177042054,8.81217011309685,8.89943482551067,9.66792662694925,9.17553360366619,8.82161921747131
"ENSG00000108861.10",10.1310900219217,10.4886539432269,10.2014530770731,10.5472117705204,10.4955996561872,9.77254820686127
"ENSG00000108883.14",9.74384196523833,9.04159709043589,9.41465838620135,9.94387480135432,10.116715522625,9.80849118564951
"ENSG00000108924.14",10.1111428652765,9.35982504138406,8.61488646995317,6.66379525561522,6.66285830096715,8.83039930147125
"ENSG00000108932.14",9.26780470704208,8.01927624117023,7.70405791716282,5.77423349196539,6.05698014988088,6.4857387337211
"ENSG00000108946.17",11.5420693861288,11.1363931819219,11.0987827858488,11.3085069112533,11.101384542469,11.1383752577324
"ENSG00000108947.5",6.34201212913228,6.00933039786968,6.36050523918219,7.11933985477184,6.22118280793545,7.36766891132426
"ENSG00000108950.13",7.49642976184331,6.45739268583089,7.07938145456895,8.44194483162767,8.67652901428319,7.43136281383255
"ENSG00000108953.18",12.9900221062134,12.8184612292426,12.5929518466818,12.4743690672668,13.1747170315323,13.3455966399252
"ENSG00000108960.10",7.35627631190487,6.77604021879352,7.61737661822598,10.4452731307621,9.29435019488869,10.4723172361174
"ENSG00000108961.15",5.19884119707719,5.40496841568646,5.74117606093827,5.65042843668413,5.8667534593995,5.32303159708468
"ENSG00000108963.19",6.98715213418123,7.07755620463475,6.89212373569634,6.79922300563289,6.82458719855888,6.72685194207818
"ENSG00000108984.17",8.15345166178311,7.84231259084348,7.81843274807858,6.83733548565042,7.09974911360564,8.16725958586518
"ENSG00000109016.19",7.2753728752333,7.86103272845024,7.66858368443874,7.59814651562066,7.84621177057947,7.23086684931162
"ENSG00000109046.16",11.4751066210146,10.5211503280341,10.8247866568865,11.0474442099208,10.7953675702195,11.5991402590839
"ENSG00000109047.8",4.65402947732623,4.31581963786253,5.16051276382593,5.0837374749334,5.05034529334936,4.75240386456637
"ENSG00000109061.11",4.31581963786253,4.63708536597527,4.31581963786253,5.01817766908508,5.11876742580862,4.62511792755211
"ENSG00000109062.13",11.614180511259,11.3194061718953,10.9175332909678,9.15394351792589,9.72524306460871,11.4918324555076
"ENSG00000109063.16",6.49857727964609,5.76420723557319,6.2222256244257,5.61708853598677,6.03160725628825,6.12931236554387
"ENSG00000109065.13",6.92150808868953,7.45459744675915,7.40903509264787,7.50840714171545,7.72814717132428,7.48481995018774
"ENSG00000109066.15",7.39503961707622,7.22140629118013,7.39165439062527,7.52376591343315,8.15100480508857,7.11866034773714
"ENSG00000109072.15",4.89898034367673,5.26442845860857,5.41115007378011,4.63239926894253,4.97419053007478,5.0664006028227
"ENSG00000109079.11",9.37690802161325,8.73351829047701,9.23873830752042,9.18772397088212,9.42641525604329,9.83050871190262
"ENSG00000109083.15",7.34641558479537,8.06297633342943,7.96567391554205,8.59390067180409,8.48536827175026,8.07144095201397
"ENSG00000109084.14",7.29604191755303,9.11319184008858,7.79890724693326,8.5085028838815,8.82180435500898,8.05148051952654
"ENSG00000109089.8",6.70313606330049,7.37819331783107,6.82792821370162,8.08414147632658,8.29910935524156,7.43136281383255
"ENSG00000109099.17",9.74384196523833,9.61847700208912,10.0208769493806,11.2713354270586,10.6081334030224,9.74961995728884
"ENSG00000109101.8",8.20297038128306,7.03355201605132,7.60239878472856,6.08041839000596,6.86553140126145,7.48481995018774
"ENSG00000109103.13",7.34641558479537,7.92171111386043,8.04502051564895,7.88567849322159,7.91133828653874,8.12970006506272
"ENSG00000109107.15",7.72574967353035,7.79115175265436,7.4846917400969,7.04603165762369,7.01803007118864,8.52243348037574
"ENSG00000109111.16",11.0527933566645,10.1886058729455,10.0054608110677,10.1560349174525,9.98318950873991,10.7834161151133
"ENSG00000109113.21",7.61573643845161,8.47995995672495,9.18496940212996,9.43474753357319,9.98619508431915,9.9837571285033
"ENSG00000109118.15",8.95545177042054,8.96338392954886,8.89943482551067,9.11182896107738,8.97812099779465,9.04921012939766
"ENSG00000109133.15",10.3079754658834,9.57032905468693,10.1437379499546,9.68660008301453,9.50608394552568,10.5801813555076
"ENSG00000109158.12",7.18948945444505,5.95916899031661,6.56766043353981,4.31581963786253,4.31581963786253,4.93093187478662
"ENSG00000109163.7",6.36265322640183,5.40496841568646,5.53358604057122,5.1436867601751,5.05034529334936,5.99892171730197
"ENSG00000109171.16",10.8579982354406,10.6469534840774,10.2173537397215,10.6596977332152,9.63427169152178,10.5281556646766
"ENSG00000109180.16",10.3906689754788,10.483665739085,10.4932872164579,10.4442762969949,10.8962532961505,10.2724129415531
"ENSG00000109182.13",9.39352783213717,9.01414946426034,9.28593529198148,5.68274269314864,6.82458719855888,4.31581963786253
"ENSG00000109184.16",9.54146401417284,9.4069923995446,9.37592705660307,9.7701490238991,9.46356772543542,8.39785369755043
"ENSG00000109189.14",9.5499597187113,9.19855912483892,8.71152169859758,8.52750493261867,8.14561365725545,9.00596619387897
"ENSG00000109193.13",4.79303794540794,4.7692290120933,4.63898737246823,4.31581963786253,5.52273141194985,7.2487182911083
"ENSG00000109205.18",5.13510606210382,6.40485783159043,5.80229000847732,4.86198513817953,4.31581963786253,4.31581963786253
"ENSG00000109208.5",4.31581963786253,5.40496841568646,5.03256257932721,4.31581963786253,4.31581963786253,4.62511792755211
"ENSG00000109220.12",7.88978719845248,7.84231259084348,7.71800251475135,7.89158170036058,7.71358839882907,8.13918293393219
"ENSG00000109255.12",9.27807195312903,8.8837085745851,9.00481020469016,5.51000351332094,8.0332815835678,7.21278364037636
"ENSG00000109265.16",6.40296616026099,6.38686127122269,6.39740790866149,8.55739411834151,7.55911762149469,7.19446235163157
"ENSG00000109270.14",9.92942805135353,10.0196673845166,9.88042794763485,9.59431533232509,9.82934152803183,9.99938920262506
"ENSG00000109320.15",9.97271229756327,9.57221095964525,9.61455349094034,9.62456483261878,10.069321421521,9.32021555003146
"ENSG00000109321.12",8.64991990036997,8.72337698973995,8.66580470199565,7.53138297806755,8.65776346142003,8.08623015164918
"ENSG00000109323.12",8.3021964676167,8.74358849267467,8.94722400137865,8.78277199471766,9.06036396226294,8.76778139347682
"ENSG00000109332.21",11.9203340161268,11.9519273540127,11.6554370673512,11.6953261462545,11.4362170691138,11.8351373117204
"ENSG00000109339.25",8.03075898403636,8.24459087522618,8.28312159496189,8.08414147632658,7.41305426225696,8.72132217404618
"ENSG00000109381.22",9.59170262260826,9.46689716940727,9.22911034961192,9.50721992504488,8.95065477195183,9.2695133031067
"ENSG00000109390.14",8.89998729435973,9.54180144833455,9.37810634290173,8.59390067180409,9.0886330384196,9.07897106051913
"ENSG00000109436.9",9.21266643290105,9.24414755627146,9.28593529198148,9.1318011869689,8.58810071794877,9.56581362475062
"ENSG00000109445.12",9.0603486745455,8.54671312712953,8.57737761984314,8.57210838612107,8.23460692003615,8.71817080477244
"ENSG00000109452.15",8.93287195877445,8.95474601945967,8.65504466195382,8.0156192681209,7.6307243621435,7.87518102154159
"ENSG00000109458.11",10.3450436927904,9.52440973318555,8.85940133964713,8.48146977986977,8.14561365725545,9.30141081849434
"ENSG00000109466.15",9.65607342579392,9.20342646723263,8.98205166184119,8.71150541423857,8.22952260254971,7.93094645221191
